id,galaxy,position,system,planet_id
9885,9,6,99,
9886,9,7,99,
9887,9,8,99,
9888,9,9,99,
9889,9,10,99,
9890,9,0,100,
9891,9,1,100,
9892,9,2,100,
9893,9,3,100,
9894,9,4,100,
9895,9,5,100,
9896,9,6,100,
9897,9,7,100,
9898,9,8,100,
9899,9,9,100,
9900,9,10,100,
9901,10,0,1,
9902,10,1,1,
9903,10,2,1,
9904,10,3,1,
9905,10,4,1,
9906,10,5,1,
9907,10,6,1,
9908,10,7,1,
9909,10,8,1,
9910,10,9,1,
9911,10,10,1,
9912,10,0,2,
9913,10,1,2,
9914,10,2,2,
9915,10,3,2,
9916,10,4,2,
9917,10,5,2,
9918,10,6,2,
9919,10,7,2,
9920,10,8,2,
9921,10,9,2,
9922,10,10,2,
9923,10,0,3,
9924,10,1,3,
9925,10,2,3,
9926,10,3,3,
9927,10,4,3,
9928,10,5,3,
9929,10,6,3,
9930,10,7,3,
9931,10,8,3,
9932,10,9,3,
9933,10,10,3,
9934,10,0,4,
9935,10,1,4,
9936,10,2,4,
9937,10,3,4,
9938,10,4,4,
9939,10,5,4,
9940,10,6,4,
9941,10,7,4,
9942,10,8,4,
9943,10,9,4,
9944,10,10,4,
9945,10,0,5,
9946,10,1,5,
9947,10,2,5,
9948,10,3,5,
9949,10,4,5,
9950,10,5,5,
9951,10,6,5,
9952,10,7,5,
9953,10,8,5,
9954,10,9,5,
9955,10,10,5,
9956,10,0,6,
9957,10,1,6,
9958,10,2,6,
9959,10,3,6,
9960,10,4,6,
9961,10,5,6,
9962,10,6,6,
9963,10,7,6,
9964,10,8,6,
9965,10,9,6,
9966,10,10,6,
9967,10,0,7,
9968,10,1,7,
9969,10,2,7,
9970,10,3,7,
9971,10,4,7,
9972,10,5,7,
9973,10,6,7,
9974,10,7,7,
9975,10,8,7,
9976,10,9,7,
9977,10,10,7,
9978,10,0,8,
9979,10,1,8,
9980,10,2,8,
9981,10,3,8,
9982,10,4,8,
9983,10,5,8,
9984,10,6,8,
9985,10,7,8,
9986,10,8,8,
9987,10,9,8,
9988,10,10,8,
9989,10,0,9,
9990,10,1,9,
9991,10,2,9,
9992,10,3,9,
9993,10,4,9,
9994,10,5,9,
9995,10,6,9,
9996,10,7,9,
9997,10,8,9,
9998,10,9,9,
9999,10,10,9,
10000,10,0,10,
10001,10,1,10,
10002,10,2,10,
10003,10,3,10,
10004,10,4,10,
10005,10,5,10,
10006,10,6,10,
10007,10,7,10,
10008,10,8,10,
10009,10,9,10,
10010,10,10,10,
10011,10,0,11,
10012,10,1,11,
10013,10,2,11,
10014,10,3,11,
10015,10,4,11,
10016,10,5,11,
10017,10,6,11,
10018,10,7,11,
10019,10,8,11,
10020,10,9,11,
10021,10,10,11,
10022,10,0,12,
10023,10,1,12,
10024,10,2,12,
10025,10,3,12,
10026,10,4,12,
10027,10,5,12,
10028,10,6,12,
10029,10,7,12,
10030,10,8,12,
10031,10,9,12,
10032,10,10,12,
10033,10,0,13,
10034,10,1,13,
10035,10,2,13,
10036,10,3,13,
10037,10,4,13,
10038,10,5,13,
10039,10,6,13,
10040,10,7,13,
10041,10,8,13,
10042,10,9,13,
10043,10,10,13,
10044,10,0,14,
10045,10,1,14,
10046,10,2,14,
10047,10,3,14,
10048,10,4,14,
10049,10,5,14,
10050,10,6,14,
10051,10,7,14,
10052,10,8,14,
10053,10,9,14,
10054,10,10,14,
10055,10,0,15,
10056,10,1,15,
10057,10,2,15,
10058,10,3,15,
10059,10,4,15,
10060,10,5,15,
10061,10,6,15,
10062,10,7,15,
10063,10,8,15,
10064,10,9,15,
10065,10,10,15,
10066,10,0,16,
10067,10,1,16,
10068,10,2,16,
10069,10,3,16,
10070,10,4,16,
10071,10,5,16,
10072,10,6,16,
10073,10,7,16,
10074,10,8,16,
10075,10,9,16,
10076,10,10,16,
10077,10,0,17,
10078,10,1,17,
10079,10,2,17,
10080,10,3,17,
10081,10,4,17,
10082,10,5,17,
10083,10,6,17,
10084,10,7,17,
10085,10,8,17,
10086,10,9,17,
10087,10,10,17,
10088,10,0,18,
10089,10,1,18,
10090,10,2,18,
10091,10,3,18,
10092,10,4,18,
10093,10,5,18,
10094,10,6,18,
10095,10,7,18,
10096,10,8,18,
10097,10,9,18,
10098,10,10,18,
10099,10,0,19,
10100,10,1,19,
10101,10,2,19,
10102,10,3,19,
10103,10,4,19,
10104,10,5,19,
10105,10,6,19,
10106,10,7,19,
10107,10,8,19,
10108,10,9,19,
10109,10,10,19,
10110,10,0,20,
10111,10,1,20,
10112,10,2,20,
10113,10,3,20,
10114,10,4,20,
10115,10,5,20,
10116,10,6,20,
10117,10,7,20,
10118,10,8,20,
10119,10,9,20,
10120,10,10,20,
10121,10,0,21,
10122,10,1,21,
10123,10,2,21,
10124,10,3,21,
10125,10,4,21,
10126,10,5,21,
10127,10,6,21,
10128,10,7,21,
10129,10,8,21,
10130,10,9,21,
10131,10,10,21,
10132,10,0,22,
10133,10,1,22,
10134,10,2,22,
10135,10,3,22,
10136,10,4,22,
10137,10,5,22,
10138,10,6,22,
10139,10,7,22,
10140,10,8,22,
10141,10,9,22,
10142,10,10,22,
10143,10,0,23,
10144,10,1,23,
10145,10,2,23,
10146,10,3,23,
10147,10,4,23,
10148,10,5,23,
10149,10,6,23,
10150,10,7,23,
10151,10,8,23,
10152,10,9,23,
10153,10,10,23,
10154,10,0,24,
10155,10,1,24,
10156,10,2,24,
10157,10,3,24,
10158,10,4,24,
10159,10,5,24,
10160,10,6,24,
10161,10,7,24,
10162,10,8,24,
10163,10,9,24,
10164,10,10,24,
10165,10,0,25,
10166,10,1,25,
10167,10,2,25,
10168,10,3,25,
10169,10,4,25,
10170,10,5,25,
10171,10,6,25,
10172,10,7,25,
10173,10,8,25,
10174,10,9,25,
10175,10,10,25,
10176,10,0,26,
10177,10,1,26,
10178,10,2,26,
10179,10,3,26,
10180,10,4,26,
10181,10,5,26,
10182,10,6,26,
10183,10,7,26,
10184,10,8,26,
10185,10,9,26,
10186,10,10,26,
10187,10,0,27,
10188,10,1,27,
10189,10,2,27,
10190,10,3,27,
10191,10,4,27,
10192,10,5,27,
10193,10,6,27,
10194,10,7,27,
10195,10,8,27,
10196,10,9,27,
10197,10,10,27,
10198,10,0,28,
10199,10,1,28,
10200,10,2,28,
10201,10,3,28,
10202,10,4,28,
10203,10,5,28,
10204,10,6,28,
10205,10,7,28,
10206,10,8,28,
10207,10,9,28,
10208,10,10,28,
10209,10,0,29,
10210,10,1,29,
10211,10,2,29,
10212,10,3,29,
10213,10,4,29,
10214,10,5,29,
10215,10,6,29,
10216,10,7,29,
10217,10,8,29,
10218,10,9,29,
10219,10,10,29,
10220,10,0,30,
10221,10,1,30,
10222,10,2,30,
10223,10,3,30,
10224,10,4,30,
10225,10,5,30,
10226,10,6,30,
10227,10,7,30,
10228,10,8,30,
10229,10,9,30,
10230,10,10,30,
10231,10,0,31,
10232,10,1,31,
10233,10,2,31,
10234,10,3,31,
10235,10,4,31,
10236,10,5,31,
10237,10,6,31,
10238,10,7,31,
10239,10,8,31,
10240,10,9,31,
10241,10,10,31,
10242,10,0,32,
10243,10,1,32,
10244,10,2,32,
10245,10,3,32,
10246,10,4,32,
10247,10,5,32,
10248,10,6,32,
10249,10,7,32,
10250,10,8,32,
10251,10,9,32,
10252,10,10,32,
10253,10,0,33,
10254,10,1,33,
10255,10,2,33,
10256,10,3,33,
10257,10,4,33,
10258,10,5,33,
10259,10,6,33,
10260,10,7,33,
10261,10,8,33,
10262,10,9,33,
10263,10,10,33,
10264,10,0,34,
10265,10,1,34,
10266,10,2,34,
10267,10,3,34,
10268,10,4,34,
10269,10,5,34,
10270,10,6,34,
10271,10,7,34,
10272,10,8,34,
10273,10,9,34,
10274,10,10,34,
10275,10,0,35,
10276,10,1,35,
10277,10,2,35,
10278,10,3,35,
10279,10,4,35,
10280,10,5,35,
10281,10,6,35,
10282,10,7,35,
10283,10,8,35,
10284,10,9,35,
10285,10,10,35,
10286,10,0,36,
10287,10,1,36,
10288,10,2,36,
10289,10,3,36,
10290,10,4,36,
10291,10,5,36,
10292,10,6,36,
10293,10,7,36,
10294,10,8,36,
10295,10,9,36,
10296,10,10,36,
10297,10,0,37,
10298,10,1,37,
10299,10,2,37,
10300,10,3,37,
10301,10,4,37,
10302,10,5,37,
10303,10,6,37,
10304,10,7,37,
10305,10,8,37,
10306,10,9,37,
10307,10,10,37,
10308,10,0,38,
10309,10,1,38,
10310,10,2,38,
10311,10,3,38,
10312,10,4,38,
10313,10,5,38,
10314,10,6,38,
10315,10,7,38,
10316,10,8,38,
10317,10,9,38,
10318,10,10,38,
10319,10,0,39,
10320,10,1,39,
10321,10,2,39,
10322,10,3,39,
10323,10,4,39,
10324,10,5,39,
10325,10,6,39,
10326,10,7,39,
10327,10,8,39,
10328,10,9,39,
10329,10,10,39,
10330,10,0,40,
10331,10,1,40,
10332,10,2,40,
10333,10,3,40,
10334,10,4,40,
10335,10,5,40,
10336,10,6,40,
10337,10,7,40,
10338,10,8,40,
10339,10,9,40,
10340,10,10,40,
10341,10,0,41,
10342,10,1,41,
10343,10,2,41,
10344,10,3,41,
10345,10,4,41,
10346,10,5,41,
10347,10,6,41,
10348,10,7,41,
10349,10,8,41,
10350,10,9,41,
10351,10,10,41,
10352,10,0,42,
10353,10,1,42,
10354,10,2,42,
10355,10,3,42,
10356,10,4,42,
10357,10,5,42,
10358,10,6,42,
10359,10,7,42,
10360,10,8,42,
10361,10,9,42,
10362,10,10,42,
10363,10,0,43,
10364,10,1,43,
10365,10,2,43,
10366,10,3,43,
10367,10,4,43,
10368,10,5,43,
10369,10,6,43,
10370,10,7,43,
10371,10,8,43,
10372,10,9,43,
10373,10,10,43,
10374,10,0,44,
10375,10,1,44,
10376,10,2,44,
10377,10,3,44,
10378,10,4,44,
10379,10,5,44,
10380,10,6,44,
10381,10,7,44,
10382,10,8,44,
10383,10,9,44,
10384,10,10,44,
10385,10,0,45,
10386,10,1,45,
10387,10,2,45,
10388,10,3,45,
10389,10,4,45,
10390,10,5,45,
10391,10,6,45,
10392,10,7,45,
10393,10,8,45,
10394,10,9,45,
10395,10,10,45,
10396,10,0,46,
10397,10,1,46,
10398,10,2,46,
10399,10,3,46,
10400,10,4,46,
10401,10,5,46,
10402,10,6,46,
10403,10,7,46,
10404,10,8,46,
10405,10,9,46,
10406,10,10,46,
10407,10,0,47,
10408,10,1,47,
10409,10,2,47,
10410,10,3,47,
10411,10,4,47,
10412,10,5,47,
10413,10,6,47,
10414,10,7,47,
10415,10,8,47,
10416,10,9,47,
10417,10,10,47,
10418,10,0,48,
10419,10,1,48,
10420,10,2,48,
10421,10,3,48,
10422,10,4,48,
10423,10,5,48,
10424,10,6,48,
10425,10,7,48,
10426,10,8,48,
10427,10,9,48,
10428,10,10,48,
10429,10,0,49,
10430,10,1,49,
10431,10,2,49,
10432,10,3,49,
10433,10,4,49,
10434,10,5,49,
10435,10,6,49,
10436,10,7,49,
10437,10,8,49,
10438,10,9,49,
10439,10,10,49,
10440,10,0,50,
10441,10,1,50,
10442,10,2,50,
10443,10,3,50,
10444,10,4,50,
10445,10,5,50,
10446,10,6,50,
10447,10,7,50,
10448,10,8,50,
10449,10,9,50,
10450,10,10,50,
10451,10,0,51,
10452,10,1,51,
10453,10,2,51,
10454,10,3,51,
10455,10,4,51,
10456,10,5,51,
10457,10,6,51,
10458,10,7,51,
10459,10,8,51,
10460,10,9,51,
10461,10,10,51,
10462,10,0,52,
10463,10,1,52,
10464,10,2,52,
10465,10,3,52,
10466,10,4,52,
10467,10,5,52,
10468,10,6,52,
10469,10,7,52,
10470,10,8,52,
10471,10,9,52,
10472,10,10,52,
10473,10,0,53,
10474,10,1,53,
10475,10,2,53,
10476,10,3,53,
10477,10,4,53,
10478,10,5,53,
10479,10,6,53,
10480,10,7,53,
10481,10,8,53,
10482,10,9,53,
10483,10,10,53,
10484,10,0,54,
10485,10,1,54,
10486,10,2,54,
10487,10,3,54,
10488,10,4,54,
10489,10,5,54,
10490,10,6,54,
10491,10,7,54,
10492,10,8,54,
10493,10,9,54,
10494,10,10,54,
10495,10,0,55,
10496,10,1,55,
10497,10,2,55,
10498,10,3,55,
10499,10,4,55,
10500,10,5,55,
10501,10,6,55,
10502,10,7,55,
10503,10,8,55,
10504,10,9,55,
10505,10,10,55,
10506,10,0,56,
10507,10,1,56,
10508,10,2,56,
10509,10,3,56,
10510,10,4,56,
10511,10,5,56,
10512,10,6,56,
10513,10,7,56,
10514,10,8,56,
10515,10,9,56,
10516,10,10,56,
10517,10,0,57,
10518,10,1,57,
10519,10,2,57,
10520,10,3,57,
10521,10,4,57,
10522,10,5,57,
10523,10,6,57,
10524,10,7,57,
10525,10,8,57,
10526,10,9,57,
10527,10,10,57,
10528,10,0,58,
10529,10,1,58,
10530,10,2,58,
10531,10,3,58,
10532,10,4,58,
10533,10,5,58,
10534,10,6,58,
10535,10,7,58,
10536,10,8,58,
10537,10,9,58,
10538,10,10,58,
10539,10,0,59,
10540,10,1,59,
10541,10,2,59,
10542,10,3,59,
10543,10,4,59,
10544,10,5,59,
10545,10,6,59,
10546,10,7,59,
10547,10,8,59,
10548,10,9,59,
10549,10,10,59,
10550,10,0,60,
10551,10,1,60,
10552,10,2,60,
10553,10,3,60,
10554,10,4,60,
10555,10,5,60,
10556,10,6,60,
10557,10,7,60,
10558,10,8,60,
10559,10,9,60,
10560,10,10,60,
10561,10,0,61,
10562,10,1,61,
10563,10,2,61,
10564,10,3,61,
10565,10,4,61,
10566,10,5,61,
10567,10,6,61,
10568,10,7,61,
10569,10,8,61,
10570,10,9,61,
10571,10,10,61,
10572,10,0,62,
10573,10,1,62,
10574,10,2,62,
10575,10,3,62,
10576,10,4,62,
10577,10,5,62,
10578,10,6,62,
10579,10,7,62,
10580,10,8,62,
10581,10,9,62,
10582,10,10,62,
10583,10,0,63,
10584,10,1,63,
10585,10,2,63,
10586,10,3,63,
10587,10,4,63,
10588,10,5,63,
10589,10,6,63,
10590,10,7,63,
10591,10,8,63,
10592,10,9,63,
10593,10,10,63,
10594,10,0,64,
10595,10,1,64,
10596,10,2,64,
10597,10,3,64,
10598,10,4,64,
10599,10,5,64,
10600,10,6,64,
10601,10,7,64,
10602,10,8,64,
10603,10,9,64,
10604,10,10,64,
10605,10,0,65,
10606,10,1,65,
10607,10,2,65,
10608,10,3,65,
10609,10,4,65,
10610,10,5,65,
10611,10,6,65,
10612,10,7,65,
10613,10,8,65,
10614,10,9,65,
10615,10,10,65,
10616,10,0,66,
10617,10,1,66,
10618,10,2,66,
10619,10,3,66,
10620,10,4,66,
10621,10,5,66,
10622,10,6,66,
10623,10,7,66,
10624,10,8,66,
10625,10,9,66,
10626,10,10,66,
10627,10,0,67,
10628,10,1,67,
10629,10,2,67,
10630,10,3,67,
10631,10,4,67,
10632,10,5,67,
10633,10,6,67,
10634,10,7,67,
10635,10,8,67,
10636,10,9,67,
10637,10,10,67,
10638,10,0,68,
10639,10,1,68,
10640,10,2,68,
10641,10,3,68,
10642,10,4,68,
10643,10,5,68,
10644,10,6,68,
10645,10,7,68,
10646,10,8,68,
10647,10,9,68,
10648,10,10,68,
10649,10,0,69,
10650,10,1,69,
10651,10,2,69,
10652,10,3,69,
10653,10,4,69,
10654,10,5,69,
10655,10,6,69,
10656,10,7,69,
10657,10,8,69,
10658,10,9,69,
10659,10,10,69,
10660,10,0,70,
10661,10,1,70,
10662,10,2,70,
10663,10,3,70,
10664,10,4,70,
10665,10,5,70,
10666,10,6,70,
10667,10,7,70,
10668,10,8,70,
10669,10,9,70,
10670,10,10,70,
10671,10,0,71,
10672,10,1,71,
10673,10,2,71,
10674,10,3,71,
10675,10,4,71,
10676,10,5,71,
10677,10,6,71,
10678,10,7,71,
10679,10,8,71,
10680,10,9,71,
10681,10,10,71,
10682,10,0,72,
10683,10,1,72,
10684,10,2,72,
10685,10,3,72,
10686,10,4,72,
10687,10,5,72,
10688,10,6,72,
10689,10,7,72,
10690,10,8,72,
10691,10,9,72,
10692,10,10,72,
10693,10,0,73,
10694,10,1,73,
10695,10,2,73,
10696,10,3,73,
10697,10,4,73,
10698,10,5,73,
10699,10,6,73,
10700,10,7,73,
10701,10,8,73,
10702,10,9,73,
10703,10,10,73,
10704,10,0,74,
10705,10,1,74,
10706,10,2,74,
10707,10,3,74,
10708,10,4,74,
10709,10,5,74,
10710,10,6,74,
10711,10,7,74,
10712,10,8,74,
10713,10,9,74,
10714,10,10,74,
10715,10,0,75,
10716,10,1,75,
10717,10,2,75,
10718,10,3,75,
10719,10,4,75,
10720,10,5,75,
10721,10,6,75,
10722,10,7,75,
10723,10,8,75,
10724,10,9,75,
10725,10,10,75,
10726,10,0,76,
10727,10,1,76,
10728,10,2,76,
10729,10,3,76,
10730,10,4,76,
10731,10,5,76,
10732,10,6,76,
10733,10,7,76,
10734,10,8,76,
10735,10,9,76,
10736,10,10,76,
10737,10,0,77,
10738,10,1,77,
10739,10,2,77,
10740,10,3,77,
10741,10,4,77,
10742,10,5,77,
10743,10,6,77,
10744,10,7,77,
10745,10,8,77,
10746,10,9,77,
10747,10,10,77,
10748,10,0,78,
10749,10,1,78,
10750,10,2,78,
10751,10,3,78,
10752,10,4,78,
10753,10,5,78,
10754,10,6,78,
10755,10,7,78,
10756,10,8,78,
10757,10,9,78,
10758,10,10,78,
10759,10,0,79,
10760,10,1,79,
10761,10,2,79,
10762,10,3,79,
10763,10,4,79,
10764,10,5,79,
10765,10,6,79,
10766,10,7,79,
10767,10,8,79,
10768,10,9,79,
10769,10,10,79,
10770,10,0,80,
10771,10,1,80,
10772,10,2,80,
10773,10,3,80,
10774,10,4,80,
10775,10,5,80,
10776,10,6,80,
10777,10,7,80,
10778,10,8,80,
10779,10,9,80,
10780,10,10,80,
10781,10,0,81,
10782,10,1,81,
10783,10,2,81,
10784,10,3,81,
10785,10,4,81,
10786,10,5,81,
10787,10,6,81,
10788,10,7,81,
10789,10,8,81,
10790,10,9,81,
10791,10,10,81,
10792,10,0,82,
10793,10,1,82,
10794,10,2,82,
10795,10,3,82,
10796,10,4,82,
10797,10,5,82,
10798,10,6,82,
10799,10,7,82,
10800,10,8,82,
10801,10,9,82,
10802,10,10,82,
10803,10,0,83,
10804,10,1,83,
10805,10,2,83,
10806,10,3,83,
10807,10,4,83,
10808,10,5,83,
10809,10,6,83,
10810,10,7,83,
10811,10,8,83,
10812,10,9,83,
10813,10,10,83,
10814,10,0,84,
10815,10,1,84,
10816,10,2,84,
10817,10,3,84,
10818,10,4,84,
10819,10,5,84,
10820,10,6,84,
10821,10,7,84,
10822,10,8,84,
10823,10,9,84,
10824,10,10,84,
10825,10,0,85,
10826,10,1,85,
10827,10,2,85,
10828,10,3,85,
10829,10,4,85,
10830,10,5,85,
10831,10,6,85,
10832,10,7,85,
10833,10,8,85,
10834,10,9,85,
10835,10,10,85,
10836,10,0,86,
10837,10,1,86,
10838,10,2,86,
10839,10,3,86,
10840,10,4,86,
10841,10,5,86,
10842,10,6,86,
10843,10,7,86,
10844,10,8,86,
10845,10,9,86,
10846,10,10,86,
10847,10,0,87,
10848,10,1,87,
10849,10,2,87,
10850,10,3,87,
10851,10,4,87,
10852,10,5,87,
10853,10,6,87,
10854,10,7,87,
10855,10,8,87,
10856,10,9,87,
10857,10,10,87,
10858,10,0,88,
10859,10,1,88,
10860,10,2,88,
10861,10,3,88,
10862,10,4,88,
10863,10,5,88,
10864,10,6,88,
10865,10,7,88,
10866,10,8,88,
10867,10,9,88,
10868,10,10,88,
10869,10,0,89,
10870,10,1,89,
10871,10,2,89,
10872,10,3,89,
10873,10,4,89,
10874,10,5,89,
10875,10,6,89,
10876,10,7,89,
10877,10,8,89,
10878,10,9,89,
10879,10,10,89,
10880,10,0,90,
10881,10,1,90,
10882,10,2,90,
10883,10,3,90,
10884,10,4,90,
10885,10,5,90,
10886,10,6,90,
10887,10,7,90,
10888,10,8,90,
10889,10,9,90,
10890,10,10,90,
10891,10,0,91,
10892,10,1,91,
10893,10,2,91,
10894,10,3,91,
10895,10,4,91,
10896,10,5,91,
10897,10,6,91,
10898,10,7,91,
10899,10,8,91,
10900,10,9,91,
10901,10,10,91,
10902,10,0,92,
10903,10,1,92,
10904,10,2,92,
10905,10,3,92,
10906,10,4,92,
10907,10,5,92,
10908,10,6,92,
10909,10,7,92,
10910,10,8,92,
10911,10,9,92,
10912,10,10,92,
10913,10,0,93,
10914,10,1,93,
10915,10,2,93,
10916,10,3,93,
10917,10,4,93,
10918,10,5,93,
10919,10,6,93,
10920,10,7,93,
10921,10,8,93,
10922,10,9,93,
10923,10,10,93,
10924,10,0,94,
10925,10,1,94,
10926,10,2,94,
10927,10,3,94,
10928,10,4,94,
10929,10,5,94,
10930,10,6,94,
10931,10,7,94,
10932,10,8,94,
10933,10,9,94,
10934,10,10,94,
10935,10,0,95,
10936,10,1,95,
10937,10,2,95,
10938,10,3,95,
10939,10,4,95,
10940,10,5,95,
10941,10,6,95,
10942,10,7,95,
10943,10,8,95,
10944,10,9,95,
10945,10,10,95,
10946,10,0,96,
10947,10,1,96,
10948,10,2,96,
10949,10,3,96,
10950,10,4,96,
10951,10,5,96,
10952,10,6,96,
10953,10,7,96,
10954,10,8,96,
10955,10,9,96,
10956,10,10,96,
10957,10,0,97,
10958,10,1,97,
10959,10,2,97,
10960,10,3,97,
10961,10,4,97,
10962,10,5,97,
10963,10,6,97,
10964,10,7,97,
10965,10,8,97,
10966,10,9,97,
10967,10,10,97,
10968,10,0,98,
10969,10,1,98,
10970,10,2,98,
10971,10,3,98,
10972,10,4,98,
10973,10,5,98,
10974,10,6,98,
10975,10,7,98,
10976,10,8,98,
10977,10,9,98,
10978,10,10,98,
10979,10,0,99,
10980,10,1,99,
10981,10,2,99,
10982,10,3,99,
10983,10,4,99,
10984,10,5,99,
10985,10,6,99,
10986,10,7,99,
10987,10,8,99,
10988,10,9,99,
10989,10,10,99,
10990,10,0,100,
10991,10,1,100,
10992,10,2,100,
10993,10,3,100,
10994,10,4,100,
10995,10,5,100,
10996,10,6,100,
10997,10,7,100,
10998,10,8,100,
10999,10,9,100,
11000,10,10,100,
